61446-TAM,Female,60,No,Tamil Nadu,6,34,Deal 2,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.0499992370605,2076.19995117188,20.2900009155273,0,0,2055.90991210938,Churned,Competitor,Competitor offered more data
61461-HAR,Female,62,No,Haryana,10,13,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.2000007629395,1618.19995117188,0,0,1684.61999511719,3302.82006835938,Stayed,Others,Others
61474-TEL,Male,52,Yes,Telangana,11,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3500003814697,20.3500003814697,0,0,31.9699993133545,52.3199996948242,Joined,Others,Others
61477-PUN,Male,24,Yes,Punjab,2,3,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8000030517578,84.8000030517578,0,0,37.8300018310547,122.629997253418,Churned,Dissatisfaction,Network reliability
61487-UTT,Female,30,Yes,Uttar Pradesh,11,32,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,53.5999984741211,2879.19995117188,0,0,0,2879.19995117188,Stayed,Others,Others
61488-DEL,Female,35,No,Delhi,15,29,Deal 3,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.8499984741211,1336.15002441406,0,0,521.640014648438,1857.7900390625,Stayed,Others,Others
61504-PUN,Male,40,No,Punjab,7,11,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,3684.94995117188,0,0,1573.19995117188,5258.14990234375,Stayed,Others,Others
61505-PUN,Male,33,Yes,Punjab,2,5,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.6500015258789,4220.35009765625,0,0,887.239990234375,5107.58984375,Stayed,Others,Others
61530-PUN,Female,30,No,Punjab,6,13,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4500007629395,781.25,0,0,108.680000305176,889.929992675781,Stayed,Others,Others
61572-GUJ,Male,22,No,Gujarat,12,9,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.5500030517578,1170.5,0,0,613.119995117188,1783.61999511719,Stayed,Others,Others
61574-KAR,Male,46,No,Karnataka,10,13,Deal 2,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,3089.10009765625,0,0,44.2799987792969,3133.3798828125,Stayed,Others,Others
61585-TEL,Male,42,No,Telangana,2,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.9500007629395,495.149993896484,0,0,627,1122.15002441406,Stayed,Others,Others
61598-ASS,Female,39,No,Assam,10,14,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,1457.25,0,0,252.300003051758,1709.55004882813,Churned,Dissatisfaction,Lack of self-service on Website
61609-JHA,Male,51,No,Jharkhand,4,36,Deal 5,No,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.5999984741211,72.4000015258789,0,0,0,72.4000015258789,Churned,Competitor,Competitor offered more data
61611-DEL,Female,60,No,Delhi,1,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.5,272,0,0,574.700012207031,846.700012207031,Stayed,Others,Others
61634-MAD,Female,53,Yes,Madhya Pradesh,15,19,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94,1505.44995117188,0,0,229.199996948242,1734.65002441406,Stayed,Others,Others
61657-PUN,Male,32,Yes,Punjab,2,6,Deal 3,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,67.5999984741211,2000.19995117188,0,0,1441.19995117188,3441.39990234375,Stayed,Others,Others
61677-AND,Female,66,Yes,Andhra Pradesh,3,29,None,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.5999984741211,2379.10009765625,0,0,1931.59997558594,4310.7001953125,Stayed,Others,Others
61700-RAJ,Female,40,No,Rajasthan,1,36,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,65.6999969482422,4378.89990234375,0,0,2119.919921875,6498.81982421875,Stayed,Others,Others
61730-AND,Female,67,No,Andhra Pradesh,1,21,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,78.5,5602.25,0,0,2330.63989257813,7932.89013671875,Stayed,Others,Others
61750-BIH,Female,50,No,Bihar,8,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,21.0499992370605,531.549987792969,0,0,1135.43994140625,1666.98999023438,Stayed,Others,Others
61760-TAM,Female,31,No,Tamil Nadu,0,4,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,98.5500030517578,2031.94995117188,0,0,464.399993896484,2496.35009765625,Stayed,Others,Others
61770-AND,Male,79,No,Andhra Pradesh,0,25,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.0999984741211,6496.14990234375,0,0,1184.94995117188,7681.10009765625,Stayed,Others,Others
61771-MAD,Female,30,No,Madhya Pradesh,1,27,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8500003814697,784.25,0,0,980.130004882813,1764.38000488281,Stayed,Others,Others
61781-UTT,Female,59,Yes,Uttar Pradesh,8,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2000007629395,746.049987792969,0,0,1019.91998291016,1765.96997070313,Stayed,Others,Others
61783-KAR,Female,64,No,Karnataka,14,31,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,106.800003051758,0,0,12.1800003051758,118.980003356934,Stayed,Others,Others
61798-PUN,Male,48,No,Punjab,1,22,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,70.25,2198.89990234375,0,0,519.900024414063,2718.80004882813,Stayed,Others,Others
61811-KER,Female,35,Yes,Kerala,7,31,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.5,235.100006103516,0,0,170.839996337891,405.940002441406,Churned,Dissatisfaction,Lack of self-service on Website
61819-HAR,Female,42,Yes,Haryana,15,1,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.3499984741211,768.049987792969,0,0,826.559997558594,1594.60998535156,Stayed,Others,Others
61836-MAH,Male,37,No,Maharashtra,2,36,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8999996185303,533.5,0,0,107.279998779297,640.780029296875,Stayed,Others,Others
61862-WES,Male,55,No,West Bengal,10,15,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.1999969482422,2157.30004882813,0,0,1023,3180.30004882813,Stayed,Others,Others
61871-MAD,Female,41,No,Madhya Pradesh,15,27,None,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,68.9000015258789,1370.34997558594,0,0,455,1825.34997558594,Stayed,Others,Others
61877-CHH,Male,70,No,Chhattisgarh,0,34,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,111.650001525879,7943.4501953125,0,0,3226.32006835938,11169.76953125,Stayed,Others,Others
61889-AND,Female,29,Yes,Andhra Pradesh,4,23,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,117.599998474121,8308.900390625,5.44000005722046,0,3385.43994140625,11688.900390625,Stayed,Others,Others
61892-MAH,Female,68,Yes,Maharashtra,4,17,Deal 4,Yes,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55,757.099975585938,0,0,257.850006103516,1014.95001220703,Churned,Other,Don't know
61893-TEL,Female,27,Yes,Telangana,9,12,Deal 5,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.3499984741211,733.5,0,0,55.9000015258789,789.400024414063,Stayed,Others,Others
61904-KER,Female,56,Yes,Kerala,3,36,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.25,576.700012207031,0,0,150.559997558594,727.260009765625,Stayed,Others,Others
61912-KER,Male,57,No,Kerala,8,16,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.9499969482422,2034.25,0,0,628.419982910156,2662.669921875,Stayed,Others,Others
61919-BIH,Female,79,No,Bihar,2,25,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8000030517578,546.950012207031,0,0,276.570007324219,823.52001953125,Churned,Competitor,Competitor made better offer
61933-WES,Male,77,No,West Bengal,5,2,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,97.25,7133.10009765625,0,0,808.559997558594,7941.66015625,Stayed,Others,Others
61945-AND,Female,64,Yes,Andhra Pradesh,14,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.2999992370605,19.2999992370605,0,0,49.2000007629395,68.5,Churned,Dissatisfaction,Service dissatisfaction
61962-KAR,Male,36,Yes,Karnataka,15,15,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,84.3000030517578,5289.0498046875,0,0,1937.28002929688,7226.330078125,Stayed,Others,Others
62021-RAJ,Female,69,Yes,Rajasthan,2,9,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99.8499984741211,3343.14990234375,0,0,1190,4533.14990234375,Stayed,Others,Others
62027-KER,Male,54,Yes,Kerala,8,23,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.7000007629395,828.849975585938,0,0,1344.83996582031,2173.68994140625,Stayed,Others,Others
62038-RAJ,Male,46,Yes,Rajasthan,6,34,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.1000003814697,382.799987792969,0,0,0,382.799987792969,Stayed,Others,Others
62052-BIH,Male,66,Yes,Bihar,3,9,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.150001525879,8349.7001953125,0,0,2922.47998046875,11272.1796875,Stayed,Others,Others
62078-BIH,Female,39,Yes,Bihar,3,23,Deal 4,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4000015258789,957.099975585938,0,0,809.460021972656,1766.56005859375,Stayed,Others,Others
62078-GUJ,Male,40,No,Gujarat,14,5,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7999992370605,635.900024414063,46.0699996948242,0,1514.35998535156,2104.18994140625,Stayed,Others,Others
62096-KAR,Female,83,No,Karnataka,12,36,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,1392.25,0,0,342.450012207031,1734.69995117188,Stayed,Others,Others
62103-BIH,Female,49,No,Bihar,5,32,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.5499992370605,521.799987792969,0,0,1448.83996582031,1970.64001464844,Stayed,Others,Others
62110-WES,Male,27,No,West Bengal,10,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.0499992370605,201.699996948242,0,0,341.359985351563,543.059997558594,Stayed,Others,Others
62145-UTT,Female,21,No,Uttar Pradesh,10,10,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.099998474121,5083.5498046875,0,0,1884,6967.5498046875,Stayed,Others,Others
62147-TEL,Female,38,No,Telangana,3,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.1999969482422,4297.60009765625,0,0,2230.80004882813,6528.39990234375,Stayed,Others,Others
62148-JAM,Male,21,Yes,Jammu & Kashmir,1,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8000030517578,371.899993896484,0,0,115.080001831055,486.980010986328,Churned,Competitor,Competitor made better offer
62164-TAM,Female,76,No,Tamil Nadu,6,7,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,108.099998474121,7238.60009765625,0,0,235.619995117188,7474.22021484375,Stayed,Others,Others
62238-KER,Female,26,No,Kerala,2,8,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5500030517578,145.399993896484,0,0,17,162.399993896484,Churned,Competitor,Competitor had better devices
62238-PUN,Female,74,Yes,Punjab,11,15,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.550003051758,4304,0,0,1594.86999511719,5898.8701171875,Stayed,Others,Others
62244-HAR,Male,58,No,Haryana,15,7,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.75,2028.80004882813,0,0,630,2658.80004882813,Stayed,Others,Others
62274-RAJ,Male,76,No,Rajasthan,3,27,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.3000030517578,3953.14990234375,0,0,197.369995117188,4150.52001953125,Stayed,Others,Others
62310-WES,Female,46,Yes,West Bengal,12,2,None,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.3499984741211,1381.19995117188,0,0,724.320007324219,2105.52001953125,Stayed,Others,Others
62337-MAD,Female,69,Yes,Madhya Pradesh,12,35,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.0999984741211,3255.35009765625,0,0,737.840026855469,3993.18994140625,Stayed,Others,Others
62343-TEL,Female,49,No,Telangana,2,29,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.0500030517578,1112.30004882813,0,0,23.6599998474121,1135.9599609375,Stayed,Others,Others
62359-AND,Female,48,Yes,Andhra Pradesh,5,24,Deal 5,No,No,Yes,Cable,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,33.5999984741211,33.5999984741211,0,50,0,83.5999984741211,Joined,Others,Others
62371-KAR,Female,53,Yes,Karnataka,15,29,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7000007629395,1140.05004882813,0,0,180.399993896484,1320.44995117188,Stayed,Others,Others
62375-JAM,Female,62,Yes,Jammu & Kashmir,3,25,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,573.299987792969,0,0,287.519989013672,860.820007324219,Churned,Competitor,Competitor had better devices
62377-WES,Female,42,No,West Bengal,0,15,Deal 2,No,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,39.3499984741211,2395.05004882813,0,0,0,2395.05004882813,Stayed,Others,Others
62381-AND,Female,25,No,Andhra Pradesh,8,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,18.9500007629395,110.150001525879,0,0,165.240005493164,275.390014648438,Stayed,Others,Others
62386-UTT,Male,44,Yes,Uttar Pradesh,4,26,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70,70,0,10,19.1499996185303,99.1500015258789,Churned,Other,Don't know
62410-ODI,Female,64,No,Odisha,1,26,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.1499996185303,1940.84997558594,0,0,632.099975585938,2572.94995117188,Stayed,Others,Others
62464-MAD,Female,46,No,Madhya Pradesh,6,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.5,20.5,0,0,34.5699996948242,55.0699996948242,Churned,Price,Long distance charges
62467-ASS,Female,33,Yes,Assam,6,10,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.400001525879,1081.44995117188,0,0,83.8000030517578,1165.25,Churned,Competitor,Competitor made better offer
62467-GUJ,Female,44,Yes,Gujarat,8,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3499984741211,660.900024414063,34.2900009155273,0,338.519989013672,965.130004882813,Churned,Competitor,Competitor made better offer
62467-ODI,Female,30,Yes,Odisha,1,7,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.6499996185303,478.100006103516,0,0,239.429992675781,717.530029296875,Stayed,Others,Others
62473-JAM,Male,60,Yes,Jammu & Kashmir,1,14,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6000003814697,331.600006103516,0,0,592.349975585938,923.950012207031,Stayed,Others,Others
62480-MAH,Female,31,No,Maharashtra,0,25,None,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8499984741211,736.799987792969,0,0,475.200012207031,1212,Stayed,Others,Others
62497-BIH,Female,20,No,Bihar,0,2,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.75,67.0999984741211,0,0,49.1699981689453,116.269996643066,Joined,Others,Others
62535-AND,Male,42,No,Andhra Pradesh,8,22,Deal 5,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.6999969482422,225.649993896484,0,0,75.120002746582,300.769989013672,Joined,Others,Others
62544-GUJ,Female,63,Yes,Gujarat,14,33,None,No,No,Yes,DSL,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45.2999992370605,528.450012207031,0,0,0,528.450012207031,Stayed,Others,Others
62569-UTT,Male,24,No,Uttar Pradesh,1,4,None,No,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,44.4500007629395,792.150024414063,0,0,0,792.150024414063,Stayed,Others,Others
62570-BIH,Female,38,Yes,Bihar,11,28,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.5999984741211,4566.5,0,0,0,4566.5,Stayed,Others,Others
62571-AND,Female,66,No,Andhra Pradesh,0,21,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,68.0999984741211,2479.25,0,0,1123.31994628906,3602.57006835938,Stayed,Others,Others
62577-MAH,Female,26,Yes,Maharashtra,12,14,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.4499969482422,5950.2001953125,0,0,2180.5,8130.7001953125,Stayed,Others,Others
62597-AND,Female,74,Yes,Andhra Pradesh,12,25,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.9000015258789,2220.10009765625,0,0,1109.96997070313,3330.07006835938,Stayed,Others,Others
62597-UTT,Male,33,Yes,Uttar Pradesh,0,29,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.6999969482422,3479.05004882813,0,0,482.980010986328,3962.03002929688,Stayed,Others,Others
62603-TEL,Male,45,No,Telangana,10,35,Deal 5,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,34.2000007629395,256.600006103516,0,0,0,256.600006103516,Stayed,Others,Others
62607-HAR,Male,24,No,Haryana,10,6,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.9500007629395,326.799987792969,0,0,521.919982910156,848.719970703125,Stayed,Others,Others
62631-TAM,Female,65,No,Tamil Nadu,7,11,Deal 4,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.3499984741211,740.799987792969,0,0,172.589996337891,913.390014648438,Churned,Competitor,Competitor had better devices
62641-KAR,Female,73,Yes,Karnataka,11,32,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.1500015258789,916.75,0,90,492.179992675781,1498.93005371094,Churned,Dissatisfaction,Poor expertise of online support
62656-BIH,Male,53,Yes,Bihar,5,21,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,56.25,56.25,0,0,26.1399993896484,82.3899993896484,Churned,Price,Lack of affordable download/upload speed
62656-MAH,Female,54,Yes,Maharashtra,10,14,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.300003051758,7985.89990234375,0,0,3515.919921875,11501.8203125,Stayed,Others,Others
62657-MAH,Male,21,Yes,Maharashtra,6,2,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6499996185303,67.5500030517578,0,0,73.120002746582,140.669998168945,Stayed,Others,Others
62663-TAM,Female,23,Yes,Tamil Nadu,13,11,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.25,5037.5498046875,0,0,305.279998779297,5342.830078125,Churned,Attitude,Attitude of service provider
62667-PUN,Male,71,Yes,Punjab,5,25,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,84.8499984741211,415.549987792969,0,20,136.75,572.299987792969,Churned,Competitor,Competitor had better devices
62683-UTT,Female,30,No,Uttar Pradesh,12,20,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.5499992370605,1343.40002441406,30.5300006866455,0,1549.0400390625,2861.90991210938,Stayed,Others,Others
62686-HAR,Female,52,Yes,Haryana,1,21,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,3906.69995117188,0,0,1332.80004882813,5239.5,Stayed,Others,Others
62725-PUD,Male,78,No,Puducherry,4,25,Deal 3,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.8999996185303,847.799987792969,0,0,103.949996948242,951.75,Stayed,Others,Others
62729-WES,Female,42,Yes,West Bengal,1,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1272.05004882813,0,0,698.820007324219,1970.86999511719,Stayed,Others,Others
62731-KER,Male,69,Yes,Kerala,8,21,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.5,1910.59997558594,0,0,1014.41998291016,2925.02001953125,Churned,Other,Don't know
62759-MAH,Male,44,No,Maharashtra,8,21,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.5500030517578,649.650024414063,0,0,198.080001831055,847.72998046875,Churned,Attitude,Attitude of service provider
62771-ASS,Female,19,No,Assam,10,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-3,78.3000030517578,0,0,167.759994506836,246.059997558594,Stayed,Others,Others
62794-MAD,Female,40,No,Madhya Pradesh,12,16,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.4000015258789,5099.14990234375,0,0,1240.80004882813,6339.9501953125,Stayed,Others,Others
62802-TEL,Female,52,Yes,Telangana,0,33,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5999984741211,291.899993896484,0,0,29.8500003814697,321.75,Churned,Price,Price too high
62807-JHA,Male,76,Yes,Jharkhand,5,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.9500007629395,85.1500015258789,0,0,53.2400016784668,138.389999389648,Churned,Other,Don't know
62817-ASS,Female,64,No,Assam,6,34,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,4900.64990234375,0,0,336.600006103516,5237.25,Stayed,Others,Others
62820-DEL,Male,40,No,Delhi,13,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1000003814697,655.299987792969,38.6100006103516,0,411.25,1027.93994140625,Stayed,Others,Others
62829-RAJ,Male,58,No,Rajasthan,15,3,None,No,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.6500015258789,743.299987792969,40.4099998474121,0,0,702.890014648438,Stayed,Others,Others
62842-HAR,Male,33,Yes,Haryana,11,25,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2999992370605,44.4000015258789,0,0,99.8199996948242,144.220001220703,Joined,Others,Others
62854-MAH,Male,70,No,Maharashtra,6,2,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,5832,6.26000022888184,0,1198.07995605469,7023.81982421875,Stayed,Others,Others
